ID,TERYT,JEDNOSTKA TERYTORIALNA,GŁOSOWANIE PRZEZ PEŁNOMOCNIKA,GŁOSOWANIE NA PODSTAWIE ZAŚWIADCZENIA,GŁOS NIEWAŻNY,"""X"" OBOK KILKU KANDYDATÓW","""X"" OBOK ŻADNEGO KANDYDATA",KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI,"LEWICA RAZEM - PARTIA RAZEM, UNIA PRACY, RSS",POLEXIT - KOALICJA,JEDNOŚĆ NARODU,PRAWO I SPRAWIEDLIWOŚĆ,RUCH PRAWDZIWA EUROPA - EUROPA CHRISTI,WIOSNA ROBERTA BIEDRONIA,KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY,KUKIZ'15,POLSKA FAIR PLAY
13396,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13397,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13398,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13399,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13400,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13401,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13402,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13403,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13404,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13405,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13406,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13407,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13408,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13409,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13410,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13411,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13412,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13413,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13414,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13415,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13416,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13417,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13418,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13419,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13420,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13421,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13422,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13423,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13424,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13425,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13426,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13427,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13428,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13429,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13430,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13431,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13432,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13433,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13434,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13435,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13436,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13437,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13438,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13439,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13440,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13441,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13442,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13443,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13444,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13445,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13446,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13447,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13448,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13449,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13450,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13451,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13452,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13453,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13454,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13455,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13456,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13457,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13458,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13459,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13460,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13461,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13462,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13463,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13464,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13465,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13466,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13467,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13468,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13469,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13470,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13471,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13472,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13473,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13474,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13475,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13476,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13477,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13478,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13479,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13480,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13481,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13482,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13483,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13484,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13485,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13486,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13487,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13488,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13489,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13490,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13491,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13492,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13493,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13494,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13495,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13496,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13497,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13498,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13499,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13500,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13501,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13502,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13503,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13504,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13505,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13506,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13507,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13508,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13509,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13510,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13511,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13512,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13513,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13514,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13515,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13516,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13517,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13518,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13519,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13520,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13521,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13522,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13523,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13524,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13525,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13526,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13527,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13528,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13529,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13530,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13531,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13532,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13533,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13534,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13535,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13536,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13537,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13538,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13539,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13540,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13541,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13542,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13543,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13544,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13545,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13546,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13547,20101,m. Bolesławiec,,,,,,,,,,,,,,1,
13548,20101,m. Bolesławiec,,,,,1,,,,,,,,,1,
13549,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13550,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13551,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13552,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13553,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13554,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13555,20101,m. Bolesławiec,,,1,,1,,,,,,,,,,
13556,20101,m. Bolesławiec,,,1,,1,,,,,,,,,,
13557,20101,m. Bolesławiec,,,1,,1,,,,,,,,,,
13558,20101,m. Bolesławiec,,,1,,1,,,,,,,,,,
13559,20101,m. Bolesławiec,,,1,,1,,,,,,,,,,
13560,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13561,20101,m. Bolesławiec,,,1,,1,,,,,,,,,,
13562,20101,m. Bolesławiec,,,1,,1,,,,,,,,,,
13563,20101,m. Bolesławiec,,,1,,1,,,,,,,,,,
13564,20101,m. Bolesławiec,,,1,,1,,,,,,,,,,
13565,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13566,20101,m. Bolesławiec,,,1,,1,,,,,,,,,,
13567,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13568,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13569,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13570,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13571,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13572,20101,m. Bolesławiec,,,1,,1,,,,,,,,,,
13573,20101,m. Bolesławiec,,,1,,1,,,,,,,,,,
13574,20101,m. Bolesławiec,,,1,,1,,,,,,,,,,
13575,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13576,20101,m. Bolesławiec,,,1,,1,,,,,,,,,,
13577,20101,m. Bolesławiec,,,1,,1,,,,,,,,,,
13578,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13579,20101,m. Bolesławiec,,,1,,1,,,,,,,,,,
13580,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13581,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13582,20101,m. Bolesławiec,,,1,,1,,,,,,,,,,
13583,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13584,20101,m. Bolesławiec,,,1,,1,,,,,,,,,,
13585,20101,m. Bolesławiec,,,1,,1,,,,,,,,,,
13586,20101,m. Bolesławiec,,,1,,1,,,,,,,,,,
13587,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13588,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13589,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13590,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13591,20101,m. Bolesławiec,,,1,,1,,,,,,,,,,
13592,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13593,20101,m. Bolesławiec,,,1,,1,,,,,,,,,,
13594,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13595,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13596,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13597,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13598,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13599,20101,m. Bolesławiec,,,1,,1,,,,,,,,,,
13600,20101,m. Bolesławiec,,,1,,1,,,,,,,,,,
13601,20101,m. Bolesławiec,,,1,,1,,,,,,,,,,
13602,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13603,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13604,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13605,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13606,20101,m. Bolesławiec,,,1,,1,,,,,,,,,,
13607,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13608,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13609,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13610,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13611,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13612,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13613,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13614,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13615,20101,m. Bolesławiec,,,1,,1,,,,,,,,,,
13616,20101,m. Bolesławiec,,,1,,1,,,,,,,,,,
13617,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13618,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13619,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13620,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13621,20101,m. Bolesławiec,,,1,,1,,,,,,,,,,
13622,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13623,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13624,20101,m. Bolesławiec,,,1,,1,,,,,,,,,,
13625,20101,m. Bolesławiec,,,1,,1,,,,,,,,,,
13626,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13627,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13628,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13629,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13630,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13631,20101,m. Bolesławiec,,,1,,1,,,,,,,,,,
13632,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13633,20101,m. Bolesławiec,,,1,,1,,,,,,,,,,
13634,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13635,20101,m. Bolesławiec,,,1,,1,,,,,,,,,,
13636,20101,m. Bolesławiec,,,1,1,,,,,,,,,,,
13637,20101,m. Bolesławiec,,,1,,1,,,,,,,,,,
13638,20101,m. Bolesławiec,,,1,,,,,,,,,,,,
13639,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13640,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13641,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13642,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13643,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13644,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13645,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13646,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13647,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13648,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13649,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13650,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13651,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13652,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13653,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13654,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13655,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13656,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13657,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13658,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13659,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13660,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13661,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13662,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13663,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13664,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13665,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13666,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13667,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13668,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13669,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13670,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13671,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13672,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13673,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13674,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13675,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13676,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13677,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13678,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13679,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13680,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13681,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13682,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13683,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13684,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13685,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13686,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13687,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13688,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13689,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13690,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13691,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13692,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13693,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13694,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13695,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13696,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13697,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13698,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13699,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13700,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13701,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13702,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13703,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13704,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13705,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13706,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13707,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13708,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13709,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13710,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13711,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13712,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13713,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13714,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13715,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13716,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13717,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13718,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13719,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13720,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13721,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13722,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13723,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13724,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13725,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13726,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13727,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13728,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13729,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13730,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13731,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13732,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13733,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13734,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13735,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13736,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13737,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13738,20102,gm. Bolesławiec,,1,,,,1,,,,,,,,,
13739,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13740,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13741,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13742,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13743,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13744,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13745,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13746,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13747,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13748,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13749,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13750,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13751,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13752,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13753,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13754,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13755,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13756,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13757,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13758,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13759,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13760,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13761,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13762,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13763,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13764,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13765,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13766,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13767,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13768,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13769,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13770,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13771,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13772,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13773,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13774,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13775,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13776,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13777,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13778,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13779,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13780,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13781,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13782,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13783,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13784,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13785,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13786,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13787,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13788,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13789,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13790,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13791,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13792,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13793,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13794,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13795,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13796,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13797,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13798,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13799,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13800,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13801,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13802,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13803,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13804,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13805,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13806,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13807,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13808,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13809,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13810,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13811,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
13812,20102,gm. Bolesławiec,,,,,,1,,,,,,,,,
