TERYT,Jednostka terytorialna,Komisja otrzymała kart do głosowania,Liczba wyborców uprawnionych do głosowania,w tym umieszczonych w części A spisu wyborców,w tym umieszczonych w części B spisu wyborców,Nie wykorzystano kart do głosowania,"Liczba wyborców, którym wydano karty do głosowania",w tym w części A spisu wyborców,w tym w części B spisu wyborców,Liczba wyborców głosujących przez pełnomocnika,Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania,"Liczba wyborców, którym wysłano pakiety wyborcze",Liczba otrzymanych kopert zwrotnych,"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu","Liczba kopert zwrotnych, w których oświadczenie nie było podpisane","Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania","Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania",Liczba kopert na kartę do głosowania wrzuconych do urny,Liczba kart wyjętych z urny,w tym liczba kart wyjętych z kopert na kartę do głosowania,Liczba kart nieważnych,Liczba kart ważnych,Liczba głosów nieważnych,w tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów,w tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata,w tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata,Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów,KOALICYJNY KOMITET WYBORCZY KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI - ZPOW-603-7/19,"KOALICYJNY KOMITET WYBORCZY LEWICA RAZEM - PARTIA RAZEM, UNIA PRACY, RSS - ZPOW-603-4/19",KOALICYJNY KOMITET WYBORCZY POLEXIT - KOALICJA - ZPOW-603-14/19,KOMITET WYBORCZY JEDNOŚĆ NARODU - ZPOW-603-11/19,KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-603-5/19,KOMITET WYBORCZY RUCH PRAWDZIWA EUROPA - EUROPA CHRISTI - ZPOW-603-9/19,KOMITET WYBORCZY WIOSNA ROBERTA BIEDRONIA - ZPOW-603-8/19,KOMITET WYBORCZY WYBORCÓW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY - ZPOW-603-3/19,KOMITET WYBORCZY WYBORCÓW KUKIZ'15 - ZPOW-603-1/19,KOMITET WYBORCZY WYBORCÓW POLSKA FAIR PLAY BEZPARTYJNI GWIAZDOWSKI - ZPOW-603-6/19
181309,gm. Stubno,2440,3177,3177,0,1424,1016,1016,0,1,2,0,0,0,0,0,0,0,1016,0,0,1016,17,15,2,0,999,190,9,3,,695,,22,38,42,
181310,gm. Żurawica,8163,10622,10621,1,3961,4202,4202,0,3,16,0,0,0,0,0,0,0,4202,0,0,4202,47,35,12,0,4155,823,33,15,,2778,,95,264,147,
181401,m. Przeworsk,9638,12505,12505,0,4012,5626,5626,0,3,17,0,0,0,0,0,0,0,5626,0,0,5626,33,22,11,0,5593,1394,53,22,,3392,,155,327,250,
181402,gm. Adamówka,2576,3362,3362,0,1303,1273,1273,0,9,4,0,0,0,0,0,0,0,1272,0,0,1272,13,5,8,0,1259,191,6,2,,930,,26,66,38,
181403,gm. Gać,2819,3697,3697,0,1272,1547,1547,0,2,3,0,0,0,0,0,0,0,1547,0,0,1547,22,15,7,0,1525,240,13,5,,1096,,21,90,60,
181404,gm. Jawornik Polski,2901,3800,3800,0,1478,1423,1423,0,6,6,0,0,0,0,0,0,0,1423,0,0,1423,15,8,7,0,1408,260,10,7,,1007,,34,49,41,
181405,gm. Kańczuga,7715,10090,10090,0,4162,3553,3553,0,6,12,0,0,0,0,0,0,0,3553,0,0,3553,36,31,5,0,3517,791,31,10,,2347,,87,141,110,
181406,gm. Przeworsk,9003,11864,11864,0,3793,5210,5210,0,4,6,0,0,0,0,0,0,0,5209,0,0,5209,53,32,21,0,5156,508,28,10,,4128,,80,248,154,
181407,gm. Sieniawa,4429,5788,5788,0,2031,2398,2398,0,4,8,0,0,0,0,0,0,0,2398,0,0,2398,26,16,10,0,2372,557,11,4,,1539,,52,117,92,
181408,gm. Tryńcza,5156,6688,6688,0,2273,2883,2883,0,2,16,0,0,0,0,0,0,0,2883,0,0,2883,26,13,13,0,2857,220,13,7,,2372,,29,131,85,
181409,gm. Zarzecze,4417,5782,5782,0,2183,2234,2234,0,0,11,1,1,0,0,0,0,1,2235,1,0,2235,25,14,11,0,2210,357,17,9,,1606,,47,115,59,
181501,gm. Iwierzyce,4688,6103,6103,0,1703,2985,2985,0,0,3,0,0,0,0,0,0,0,2985,0,0,2985,37,23,14,0,2948,328,22,12,,2242,,57,188,99,
181502,gm. Ostrów,4519,5850,5850,0,2296,2223,2223,0,4,3,0,0,0,0,0,0,0,2223,0,0,2223,27,15,12,0,2196,245,11,2,,1731,,36,122,49,
181503,gm. Ropczyce,16475,21447,21447,0,6614,9861,9861,0,6,22,0,0,0,0,0,0,0,9861,0,0,9861,76,48,28,0,9785,1651,52,21,,6858,,229,628,346,
181504,gm. Sędziszów Małopolski,14432,18911,18911,0,5314,9118,9118,0,10,30,0,0,0,0,0,0,0,9118,0,1,9117,91,51,40,0,9026,1114,39,28,,6843,,187,543,272,
181505,gm. Wielopole Skrzyńskie,4964,6443,6442,1,2011,2953,2953,0,4,10,0,0,0,0,0,0,0,2953,0,1,2952,31,22,9,0,2921,225,24,10,,2413,,35,144,70,
181601,m. Dynów,3811,4975,4974,1,1583,2228,2228,0,3,5,0,0,0,0,0,0,0,2227,0,0,2227,17,10,7,0,2210,433,16,6,,1516,,49,112,78,
181602,gm. Błażowa,6652,8795,8795,0,2556,4096,4096,0,2,1,0,0,0,0,0,0,0,4096,0,0,4096,49,27,22,0,4047,454,18,10,,3252,,66,171,76,
181603,gm. Boguchwała,12295,16043,16043,0,4264,8031,8031,0,4,25,1,1,0,0,0,0,1,8032,1,0,8032,59,33,26,0,7973,1654,64,40,,5123,,229,498,365,
181604,gm. Chmielnik,4144,5447,5447,0,1446,2698,2698,0,0,9,0,0,0,0,0,0,0,2698,0,0,2698,23,9,14,0,2675,358,25,4,,1908,,89,182,109,
181605,gm. Dynów,4340,5667,5667,0,2177,2163,2163,0,4,12,0,0,0,0,0,0,0,2163,0,0,2163,23,16,7,0,2140,230,15,8,,1677,,31,106,73,
181606,gm. Głogów Małopolski,11717,15161,15161,0,4285,7432,7432,0,3,24,0,0,0,0,0,0,0,7430,0,0,7430,58,42,16,0,7372,1364,58,17,,4956,,214,478,285,
181607,gm. Hyżne,4221,5572,5571,1,1347,2874,2874,0,8,8,1,1,0,0,0,0,1,2875,1,1,2874,28,16,12,0,2846,220,12,5,,2363,,43,148,55,
181608,gm. Kamień,4285,5657,5657,0,1650,2635,2635,0,6,26,0,0,0,0,0,0,0,2635,0,0,2635,34,22,12,0,2601,178,16,4,,2149,,20,154,80,
181609,gm. Krasne,6863,8885,8885,0,2524,4339,4339,0,3,15,0,0,0,0,0,0,0,4335,0,0,4335,24,11,13,0,4311,1008,32,22,,2684,,109,291,165,
181610,gm. Lubenia,3991,5233,5233,0,1418,2573,2573,0,1,3,0,0,0,0,0,0,0,2573,0,0,2573,15,7,8,0,2558,312,16,3,,1924,,64,142,97,
181611,gm. Sokołów Małopolski,10201,13520,13520,0,3862,6339,6339,0,5,13,0,0,0,0,0,0,0,6339,0,0,6339,70,44,26,0,6269,516,38,17,,5035,,82,344,237,
181612,gm. Świlcza,9530,12457,12457,0,3675,5855,5855,0,5,9,0,0,0,0,0,0,0,5854,0,1,5853,45,28,17,0,5808,1152,42,12,,3916,,142,333,211,
181613,gm. Trzebownisko,12877,16870,16870,0,4730,8147,8147,0,1,14,0,0,0,0,0,0,0,8147,0,0,8147,59,35,24,0,8088,1511,56,34,,5396,,216,554,321,
181614,gm. Tyczyn,6136,8073,8073,0,2214,3922,3922,0,7,11,0,0,0,0,0,0,0,3922,0,2,3920,33,18,15,0,3887,657,24,12,,2709,,105,241,139,
181701,m. Sanok,23405,30311,30311,0,10279,13126,13126,0,18,76,2,2,0,0,0,0,2,13125,2,9,13116,77,38,39,0,13039,4748,92,32,,6601,,495,700,371,
181702,gm. Besko,2694,3509,3509,0,1418,1276,1276,0,2,10,0,0,0,0,0,0,0,1276,0,0,1276,11,5,6,0,1265,176,8,4,,946,,24,59,48,
181703,gm. Bukowsko,3310,4309,4309,0,1643,1665,1665,0,1,11,0,0,0,0,0,0,0,1665,0,0,1665,18,10,8,0,1647,264,14,6,,1189,,47,90,37,
181704,gm. Komańcza,3268,4163,4163,0,2009,1259,1259,0,2,19,0,0,0,0,0,0,0,1259,0,0,1259,16,12,4,0,1243,497,11,11,,553,,54,71,46,
181705,gm. Sanok,10882,14286,14286,0,4933,5949,5949,0,3,19,0,0,0,0,0,0,0,5949,0,0,5949,64,46,18,0,5885,1016,39,22,,4223,,133,295,157,
181706,gm. Tyrawa Wołoska,1230,1614,1614,0,710,520,520,0,1,2,0,0,0,0,0,0,0,520,0,0,520,7,5,2,0,513,88,4,0,,372,,14,17,18,
181707,gm. Zagórz,8127,10532,10532,0,3977,4150,4150,0,7,13,0,0,0,0,0,0,0,4149,0,0,4149,38,24,14,0,4111,853,18,13,,2807,,100,192,128,
181708,gm. Zarszyn,5720,7421,7421,0,2956,2764,2764,0,2,9,0,0,0,0,0,0,0,2764,0,0,2764,22,18,4,0,2742,613,17,8,,1816,,80,122,86,
181801,m. Stalowa Wola,37517,48124,48124,0,15947,21569,21569,0,37,89,2,2,0,0,0,0,2,21570,2,0,21570,151,90,61,0,21419,6175,137,81,,11765,,922,1631,708,
181802,gm. Bojanów,4670,6068,6068,0,2165,2505,2505,0,4,13,0,0,0,0,0,0,0,2505,0,0,2505,21,15,6,0,2484,225,12,5,,1974,,61,137,70,
181803,gm. Pysznica,6850,8842,8841,1,3329,3521,3521,0,4,1,0,0,0,0,0,0,0,3521,0,0,3521,33,21,12,0,3488,589,22,8,,2348,,129,295,97,
181804,gm. Radomyśl nad Sanem,4550,5935,5935,0,2232,2318,2318,0,5,17,0,0,0,0,0,0,0,2318,0,0,2318,21,15,6,0,2297,329,17,11,,1665,,46,126,103,
181805,gm. Zaklików,5343,6945,6945,0,2683,2660,2660,0,1,12,0,0,0,0,0,0,0,2660,0,0,2660,24,15,9,0,2636,482,17,8,,1845,,56,133,95,
181806,gm. Zaleszany,6741,8782,8782,0,3086,3655,3655,0,2,11,0,0,0,0,0,0,0,3655,0,0,3655,36,29,7,0,3619,635,16,10,,2519,,98,229,112,
181901,gm. Czudec,7219,9437,9437,0,2812,4407,4407,0,4,15,0,0,0,0,0,0,0,4407,0,0,4407,34,16,18,0,4373,499,25,14,,3203,,245,256,131,
181902,gm. Frysztak,6484,8515,8515,0,3060,3424,3424,0,0,12,0,0,0,0,0,0,0,3424,0,0,3424,45,29,16,0,3379,403,28,14,,2442,,112,232,148,
181903,gm. Niebylec,6531,8575,8575,0,2649,3882,3882,0,1,20,0,0,0,0,0,0,0,3882,0,0,3882,28,16,12,0,3854,350,20,11,,3036,,55,263,119,
181904,gm. Strzyżów,12821,16702,16702,0,5849,6972,6972,0,9,21,0,0,0,0,0,0,0,6972,0,0,6972,72,45,27,0,6900,1247,49,30,,4544,,247,563,220,
181905,gm. Wiśniowa,5001,6578,6578,0,2302,2699,2699,0,3,12,0,0,0,0,0,0,0,2699,0,0,2699,29,16,13,0,2670,324,21,7,,2014,,53,149,102,
182001,gm. Baranów Sandomierski,7510,9742,9742,0,3184,4326,4326,0,3,14,1,1,1,0,0,0,0,4326,0,0,4326,41,23,18,0,4285,656,19,14,,3174,,109,185,128,
182002,gm. Gorzyce,8164,10643,10643,0,4016,4148,4148,0,4,36,0,0,0,0,0,0,0,4148,0,0,4148,52,29,23,0,4096,1085,33,11,,2460,,104,235,168,
182003,gm. Grębów,6168,8060,8060,0,3073,3095,3095,0,11,6,0,0,0,0,0,0,0,3095,0,0,3095,44,30,14,0,3051,442,25,15,,2268,,62,145,94,
182004,gm. Nowa Dęba,11858,15300,15300,0,5590,6268,6268,0,6,42,0,0,0,0,0,0,0,6268,0,0,6268,52,31,21,0,6216,1242,59,26,,4068,,212,398,211,
182101,gm. Baligród,2167,2761,2760,1,1107,1060,1059,1,2,21,0,0,0,0,0,0,0,1060,0,0,1060,7,2,5,0,1053,232,10,2,,713,,28,51,17,
182102,gm. Cisna,1140,1590,1590,0,336,804,804,0,1,116,0,0,0,0,0,0,0,804,0,0,804,6,5,1,0,798,375,8,4,,286,,71,34,20,
182103,gm. Lesko,7289,9298,9298,0,3448,3841,3841,0,8,53,0,0,0,0,0,0,0,3841,0,0,3841,38,29,9,0,3803,1108,20,10,,2255,,119,181,110,
182104,gm. Olszanica,3525,4446,4446,0,1878,1647,1647,0,5,21,0,0,0,0,0,0,0,1647,0,0,1647,13,9,4,0,1634,418,14,6,,993,,43,103,57,
182105,gm. Solina,3680,4974,4973,1,1247,2433,2433,0,5,371,0,0,0,0,0,0,0,2433,0,0,2433,25,20,5,0,2408,583,18,10,,1543,,87,104,63,
186101,m. Krosno,29003,37614,37614,0,11377,17626,17626,0,27,77,1,1,0,0,0,0,1,17623,1,6,17617,84,49,35,0,17533,5991,122,37,,8617,,1079,1131,556,
186201,m. Przemyśl,38377,49106,49106,0,17679,20698,20698,0,25,117,2,2,0,0,0,0,2,20697,2,1,20696,127,68,59,0,20569,7395,178,101,,9786,,785,1346,978,
186301,m. Rzeszów,114481,147686,147681,5,37060,77421,77419,2,54,498,14,14,1,0,0,0,13,77423,13,3,77420,382,199,183,0,77038,29122,802,225,,34160,,3870,5464,3395,
186401,m. Tarnobrzeg,29322,37695,37694,1,12595,16726,16726,0,24,49,2,2,0,0,0,0,2,16729,2,0,16729,113,64,49,0,16616,6576,146,76,,7562,,855,904,497,
200101,m. Augustów,18057,23652,23652,0,8488,9569,9569,0,16,175,0,0,0,0,0,0,0,9569,0,0,9569,69,35,34,0,9500,3210,114,,,5005,,372,417,382,
200102,gm. Augustów,4067,5357,5357,0,2354,1713,1713,0,1,4,0,0,0,0,0,0,0,1713,0,0,1713,22,14,8,0,1691,288,26,,,1204,,51,61,61,
200103,gm. Bargłów Kościelny,3354,4445,4445,0,2201,1153,1153,0,0,5,0,0,0,0,0,0,0,1153,0,0,1153,5,1,4,0,1148,193,6,,,847,,24,42,36,
200104,gm. Lipsk,3318,4401,4401,0,1818,1500,1500,0,2,5,0,0,0,0,0,0,0,1500,0,0,1500,13,8,5,0,1487,314,20,,,1021,,44,48,40,
200105,gm. Nowinka,1813,2434,2434,0,806,1007,1007,0,5,35,0,0,0,0,0,0,0,1007,0,1,1006,6,1,5,0,1000,252,14,,,618,,41,51,24,
200106,gm. Płaska,1590,2180,2179,1,798,792,791,1,1,48,0,0,0,0,0,0,0,792,0,0,792,9,2,7,0,783,260,13,,,415,,22,35,38,
200107,gm. Sztabin,3180,4229,4229,0,1839,1341,1341,0,0,7,0,0,0,0,0,0,0,1340,0,0,1340,12,3,9,0,1328,318,10,,,911,,23,29,37,
200201,gm. Choroszcz,10087,12691,12691,0,4373,5714,5714,0,3,11,0,0,0,0,0,0,0,5714,0,0,5714,69,37,32,0,5645,1654,52,,,2977,,181,368,413,
200202,gm. Czarna Białostocka,6793,8945,8945,0,3098,3695,3695,0,6,12,0,0,0,0,0,0,0,3695,0,0,3695,31,18,13,0,3664,1200,35,,,1972,,115,221,121,
200203,gm. Dobrzyniewo Duże,5562,7392,7392,0,2394,3168,3168,0,2,2,0,0,0,0,0,0,0,3168,0,0,3168,21,10,11,0,3147,876,25,,,1839,,115,165,127,
200204,gm. Gródek,3318,4400,4400,0,1951,1367,1367,0,1,4,0,0,0,0,0,0,0,1367,0,0,1367,17,11,6,0,1350,704,35,,,423,,106,42,40,
200205,gm. Juchnowiec Kościelny,9554,12587,12584,3,3584,5970,5969,1,5,13,1,1,0,0,0,0,1,5971,1,0,5971,38,16,22,0,5933,1821,57,,,3133,,243,451,228,
200206,gm. Łapy,13615,17584,17584,0,5802,7813,7813,0,7,23,2,2,0,0,0,0,2,7815,2,0,7815,61,38,23,0,7754,1476,75,,,5331,,177,396,299,
200207,gm. Michałowo,4337,5585,5584,1,2653,1684,1683,1,2,17,0,0,0,0,0,0,0,1684,0,0,1684,28,13,15,0,1656,647,43,,,717,,110,79,60,
200208,gm. Poświętne,2134,2816,2816,0,925,1208,1208,0,0,5,0,0,0,0,0,0,0,1209,0,0,1209,11,8,3,0,1198,110,12,,,978,,8,54,36,
200209,gm. Supraśl,9353,12287,12287,0,3364,5989,5989,0,5,56,0,0,0,0,0,0,0,5989,0,0,5989,38,17,21,0,5951,2707,95,,,2233,,316,373,227,
200210,gm. Suraż,1112,1591,1591,0,344,768,768,0,0,6,0,0,0,0,0,0,0,768,0,0,768,6,1,5,0,762,125,6,,,566,,20,19,26,
200211,gm. Turośń Kościelna,3815,5032,5032,0,1277,2538,2538,0,4,5,0,0,0,0,0,0,0,2537,0,0,2537,17,6,11,0,2520,672,24,,,1508,,92,128,96,
200212,gm. Tykocin,3862,5116,5115,1,1761,2101,2100,1,3,28,0,0,0,0,0,0,0,2101,0,0,2101,28,19,9,0,2073,292,25,,,1567,,39,99,51,
200213,gm. Wasilków,9586,12895,12895,0,3904,5682,5682,0,6,29,0,0,0,0,0,0,0,5682,0,0,5682,47,17,30,0,5635,2156,50,,,2627,,236,321,245,
200214,gm. Zabłudów,5548,7328,7328,0,2712,2836,2836,0,2,13,0,0,0,0,0,0,0,2836,0,0,2836,31,10,21,0,2805,857,41,,,1552,,91,160,104,
200215,gm. Zawady,1753,2298,2298,0,907,846,846,0,0,2,0,0,0,0,0,0,0,845,0,0,845,13,5,8,0,832,83,9,,,678,,12,30,20,
200301,m. Bielsk Podlaski,15702,20552,20551,1,8195,7507,7507,0,12,29,2,2,0,0,0,0,2,7509,2,0,7509,46,30,16,0,7463,3136,185,,,3041,,552,326,223,
200302,m. Brańsk,2429,3048,3047,1,1040,1389,1389,0,5,5,0,0,0,0,0,0,0,1389,0,0,1389,14,8,6,0,1375,198,19,,,1044,,24,65,25,
200303,gm. Bielsk Podlaski,4419,5807,5807,0,2783,1636,1636,0,2,11,0,0,0,0,0,0,0,1636,0,0,1636,12,7,5,0,1624,560,67,,,810,,87,44,56,
200304,gm. Boćki,2844,3713,3713,0,1459,1385,1385,0,7,6,0,0,0,0,0,0,0,1385,0,0,1385,21,12,9,0,1364,261,15,,,974,,38,39,37,
200305,gm. Brańsk,3646,4787,4787,0,1451,2195,2195,0,3,7,0,0,0,0,0,0,0,2194,0,0,2194,26,15,11,0,2168,158,23,,,1867,,14,58,48,
200306,gm. Orla,1861,2457,2457,0,1197,664,664,0,3,4,0,0,0,0,0,0,0,664,0,0,664,8,5,3,0,656,318,23,,,180,,71,35,29,
200307,gm. Rudka,1181,1561,1561,0,524,657,657,0,4,6,0,0,0,0,0,0,0,657,0,0,657,6,3,3,0,651,82,7,,,508,,17,20,17,
200308,gm. Wyszki,2751,3626,3626,0,1105,1646,1646,0,8,6,0,0,0,0,0,0,0,1646,0,1,1645,18,7,11,0,1627,149,12,,,1383,,23,37,23,
200401,m. Grajewo,13210,17239,17239,0,6836,6374,6374,0,8,20,0,0,0,0,0,0,0,6374,0,0,6374,58,33,25,0,6316,1793,60,,,3584,,206,503,170,
200402,gm. Grajewo,3490,4635,4635,0,2028,1462,1462,0,3,8,0,0,0,0,0,0,0,1462,0,0,1462,24,16,8,0,1438,292,12,,,985,,23,68,58,
200403,gm. Radziłów,2969,3930,3930,0,1632,1337,1337,0,0,6,0,0,0,0,0,0,0,1337,0,0,1337,16,8,8,0,1321,125,15,,,1083,,28,49,21,
200404,gm. Rajgród,3283,4341,4341,0,1929,1354,1354,0,0,26,0,0,0,0,0,0,0,1354,0,0,1354,17,14,3,0,1337,383,16,,,770,,50,66,52,
200405,gm. Szczuczyn,3772,4950,4950,0,1995,1777,1777,0,2,6,0,0,0,0,0,0,0,1777,0,0,1777,29,19,10,0,1748,401,28,,,1154,,44,65,56,
200406,gm. Wąsosz,2237,2940,2940,0,1129,1108,1108,0,0,1,0,0,0,0,0,0,0,1108,0,0,1108,16,9,7,0,1092,164,9,,,840,,20,41,18,
200501,m. Hajnówka,13381,17369,17369,0,7160,6221,6221,0,1,52,0,0,0,0,0,0,0,6221,0,0,6221,60,38,22,0,6161,3185,118,,,1855,,451,289,263,
200502,gm. Białowieża,1502,1963,1963,0,754,748,748,0,0,50,3,3,0,0,0,0,3,751,3,0,751,9,5,4,0,742,343,18,,,211,,93,44,33,
200503,gm. Czeremcha,2082,2731,2730,1,1271,811,811,0,0,0,0,0,0,0,0,0,0,811,0,0,811,14,11,3,0,797,331,30,,,310,,50,48,28,
200504,gm. Czyże,1331,1769,1769,0,919,412,412,0,0,5,0,0,0,0,0,0,0,412,0,0,412,6,1,5,0,406,217,17,,,108,,26,16,22,
200505,gm. Dubicze Cerkiewne,1038,1378,1378,0,648,390,390,0,0,9,0,0,0,0,0,0,0,390,0,0,390,2,1,1,0,388,143,11,,,166,,37,12,19,
200506,gm. Hajnówka,2548,3355,3355,0,1590,958,958,0,0,7,0,0,0,0,0,0,0,958,0,0,958,9,5,4,0,949,431,22,,,309,,87,36,64,
200507,gm. Kleszczele,1610,2147,2147,0,902,708,708,0,1,10,0,0,0,0,0,0,0,707,0,0,707,10,5,5,0,697,258,17,,,292,,57,44,29,
200508,gm. Narew,2310,3031,3031,0,1518,792,792,0,2,8,0,0,0,0,0,0,0,792,0,0,792,16,11,5,0,776,346,19,,,313,,66,18,14,
200509,gm. Narewka,2378,3173,3173,0,1546,832,832,0,0,24,0,0,0,0,0,0,0,832,0,0,832,8,6,2,0,824,396,19,,,265,,75,40,29,
200601,m. Kolno,6304,8229,8229,0,3346,2958,2958,0,1,10,2,2,0,0,0,0,2,2960,2,0,2960,22,15,7,0,2938,767,33,,,1743,,125,164,106,
200602,gm. Grabowo,2152,2861,2861,0,1208,944,944,0,3,1,2,2,0,0,0,0,2,946,2,0,946,8,4,4,0,938,128,5,,,716,,26,42,21,
200603,gm. Kolno,5174,6843,6843,0,2668,2506,2506,0,1,15,0,0,0,0,0,0,0,2506,0,0,2506,32,23,9,0,2474,294,31,,,1919,,68,108,54,
200604,gm. Mały Płock,2994,3988,3988,0,1675,1319,1319,0,0,2,0,0,0,0,0,0,0,1319,0,0,1319,17,12,5,0,1302,149,15,,,1014,,36,48,40,
200605,gm. Stawiski,3811,5025,5025,0,2081,1730,1730,0,1,5,0,0,0,0,0,0,0,1730,0,0,1730,23,16,7,0,1707,189,18,,,1348,,40,64,48,
200606,gm. Turośl,3006,4010,4010,0,1573,1433,1433,0,0,1,0,0,0,0,0,0,0,1433,0,0,1433,14,7,7,0,1419,207,13,,,1061,,40,43,55,
200701,gm. Jedwabne,3293,4376,4376,0,1596,1697,1697,0,3,7,0,0,0,0,0,0,0,1697,0,0,1697,11,6,5,0,1686,143,14,,,1402,,27,63,37,
200702,gm. Łomża,6723,8936,8935,1,3112,3611,3611,0,9,15,0,0,0,0,0,0,0,3610,0,0,3610,43,27,16,0,3567,772,25,,,2382,,94,183,111,
200703,gm. Miastkowo,2525,3350,3350,0,1404,1121,1121,0,1,1,0,0,0,0,0,0,0,1121,0,0,1121,13,9,4,0,1108,112,4,,,912,,17,33,30,
200704,gm. Nowogród,2447,3246,3246,0,1170,1277,1277,0,0,15,0,0,0,0,0,0,0,1277,0,0,1277,10,3,7,0,1267,240,5,,,858,,36,70,58,
200705,gm. Piątnica,6366,8452,8452,0,3318,3048,3048,0,2,16,0,0,0,0,0,0,0,3048,0,0,3048,32,16,16,0,3016,517,26,,,2158,,68,154,93,
200706,gm. Przytuły,1300,1725,1725,0,640,660,660,0,1,2,0,0,0,0,0,0,0,660,0,0,660,5,4,1,0,655,33,5,,,583,,6,24,4,
200707,gm. Śniadowo,3270,4335,4335,0,1527,1743,1743,0,2,6,0,0,0,0,0,0,0,1743,0,0,1743,14,6,8,0,1729,188,10,,,1362,,28,96,45,
200708,gm. Wizna,2522,3328,3328,0,1245,1277,1277,0,1,13,0,0,0,0,0,0,0,1276,0,0,1276,14,6,8,0,1262,152,10,,,992,,16,58,34,
200709,gm. Zbójna,2578,3455,3455,0,1472,1106,1106,0,0,6,0,0,0,0,0,0,0,1106,0,0,1106,10,6,4,0,1096,178,16,,,801,,24,41,36,
200801,gm. Goniądz,3046,4045,4043,2,1559,1487,1486,1,1,19,0,0,0,0,0,0,0,1487,0,0,1487,9,7,2,0,1478,337,19,,,978,,48,53,43,
200802,gm. Jasionówka,1759,2330,2328,2,856,903,902,1,7,3,0,0,0,0,0,0,0,903,0,0,903,5,2,3,0,898,182,6,,,622,,20,36,32,
200803,gm. Jaświły,3196,4177,4177,0,1751,1445,1445,0,0,12,0,0,0,0,0,0,0,1445,0,0,1445,20,11,9,0,1425,170,11,,,1121,,28,43,52,
200804,gm. Knyszyn,2962,3967,3967,0,1601,1361,1361,0,6,5,0,0,0,0,0,0,0,1361,0,0,1361,13,8,5,0,1348,267,11,,,931,,25,62,52,
200805,gm. Krypno,2457,3217,3217,0,1354,1103,1103,0,0,2,0,0,0,0,0,0,0,1103,0,0,1103,12,6,6,0,1091,231,6,,,757,,26,55,16,
200806,gm. Mońki,9302,12141,12141,0,5150,4152,4152,0,11,19,3,3,0,0,0,0,3,4155,3,0,4155,31,18,13,0,4124,1187,47,,,2433,,101,244,112,
200807,gm. Trzcianne,2737,3621,3621,0,1589,1148,1148,0,0,10,0,0,0,0,0,0,0,1148,0,0,1148,19,14,5,0,1129,115,13,,,919,,21,42,19,
200901,m. Sejny,3339,4369,4369,0,1736,1603,1603,0,6,33,0,0,0,0,0,0,0,1603,0,0,1603,5,5,0,0,1598,686,17,,,700,,73,65,57,
200902,gm. Giby,1786,2390,2390,0,883,903,903,0,2,53,0,0,0,0,0,0,0,903,0,0,903,9,7,2,0,894,265,17,,,492,,33,49,38,
200903,gm. Krasnopol,2350,3135,3135,0,1356,994,994,0,2,8,0,0,0,0,0,0,0,994,0,0,994,10,8,2,0,984,232,21,,,607,,30,58,36,
200904,gm. Puńsk,2637,3494,3492,2,1661,976,976,0,0,7,0,0,0,0,0,0,0,976,0,0,976,15,9,6,0,961,508,15,,,326,,48,36,28,
200905,gm. Sejny,2413,3348,3344,4,1369,1044,1044,0,4,17,0,0,0,0,0,0,0,1044,0,0,1044,5,1,4,0,1039,323,15,,,568,,53,30,50,
201001,m. Siemiatycze,9194,11837,11837,0,4598,4596,4596,0,2,28,1,1,1,0,0,0,0,4596,0,0,4596,41,32,9,0,4555,1635,68,,,2233,,234,235,150,
201002,gm. Drohiczyn,3992,5298,5298,0,2047,1945,1945,0,3,49,0,0,0,0,0,0,0,1945,0,0,1945,12,6,6,0,1933,364,22,,,1355,,51,86,55,
201003,gm. Dziadkowice,1770,2320,2320,0,884,886,886,0,0,4,0,0,0,0,0,0,0,886,0,0,886,18,15,3,0,868,136,4,,,650,,14,34,30,
201004,gm. Grodzisk,2660,3449,3448,1,1327,1333,1333,0,1,5,0,0,0,0,0,0,0,1333,0,0,1333,14,12,2,0,1319,214,13,,,1003,,18,41,30,
201005,gm. Mielnik,1642,2169,2168,1,819,823,822,1,4,24,0,0,0,0,0,0,0,823,0,0,823,9,9,0,0,814,308,13,,,371,,45,43,34,
201006,gm. Milejczyce,1218,1608,1608,0,721,497,497,0,0,8,0,0,0,0,0,0,0,497,0,0,497,9,7,2,0,488,201,13,,,222,,22,17,13,
201007,gm. Nurzec-Stacja,2559,3388,3386,2,1636,923,922,1,0,12,0,0,0,0,0,0,0,923,0,0,923,9,4,5,0,914,307,14,,,437,,61,60,35,
201008,gm. Perlejewo,1807,2436,2436,0,951,856,856,0,6,14,0,0,0,0,0,0,0,855,0,0,855,4,1,3,0,851,101,0,,,689,,11,28,22,
